(1, 9)	0.003014451686624912
(1, 11)	0.0030151491450051628
(1, 5)	0.0030082339191267776
(2, 9)	0.003037334123692796
(1, 7)	0.0030110844495105085
(1, 13)	0.003016280425038774
(2, 11)	0.0030414811425533298
(1, 19)	0.003014555600302334
(1, 1)	0.002975611927992547
(1, 10)	0.003009887194545014
(1, 17)	0.0030147821185146037
(1, 15)	0.003015316377188597
(2, 7)	0.0030406307266000777
(1, 3)	0.0030013336561753715
(2, 13)	0.0030414476750019108
(2, 5)	0.003033732823795921
(1, 12)	0.003021130480560549
(1, 14)	0.003015215826220357
(2, 17)	0.0030458474909036554
(1, 6)	0.003012943322969181
(2, 12)	0.003040798778757463
(2, 15)	0.0030413650688093275
(1, 8)	0.0030078474937642505
(2, 6)	0.0030389874087814153
(2, 3)	0.0030271413626353455
(2, 10)	0.0030387468708838925
(2, 1)	0.003017944924506996
(2, 8)	0.00303990438028729
(2, 14)	0.003043364521945463
(1, 18)	0.003014886374127188
(1, 4)	0.0030072385403991076
(1, 2)	0.002992952148623595
(1, 16)	0.003014857278918147
(2, 19)	0.0030450616173224713
(2, 18)	0.00304401958770075
(2, 2)	0.0030241093360572177
(2, 16)	0.003044039902859421
(2, 4)	0.003034174648516575
(1, 20)	0.00302157238984053
(2, 20)	0.0030459664570993633
